4.830000e+08	  3	  2992	   882	1.428011479200467e-03	2.371373705661650e+02	1.722757373836264e+01
4.840000e+08	  3	  2992	  1909	1.223687805374858e-03	2.371373705661650e+02	1.775396366031980e+01
4.850000e+08	  3	  2992	    69	1.551123792359331e-03	2.371373705661650e+02	1.828027645621179e+01
4.860000e+08	  3	  2992	  2472	1.630702536956648e-03	2.371373705661650e+02	1.880714372122101e+01
4.870000e+08	  3	  2992	  2079	1.299702405114293e-03	2.371373705661650e+02	1.933382968483667e+01
4.880000e+08	  3	  2992	  2623	1.377094085211507e-03	2.371373705661650e+02	1.986114019895752e+01
4.890000e+08	  3	  2992	   300	1.391800170392271e-03	2.371373705661650e+02	2.038780294961575e+01
4.900000e+08	  3	  2992	  1457	1.368322758798185e-03	2.371373705661650e+02	2.091348403127143e+01
4.910000e+08	  3	  2992	  2321	1.856291382422834e-03	2.371373705661650e+02	2.143778450672822e+01
4.920000e+08	  3	  2992	  2081	1.657459904252887e-03	2.371373705661650e+02	2.196535285564918e+01
4.930000e+08	  3	  2992	  2127	1.139056626959464e-03	2.371373705661650e+02	2.249113949647373e+01
4.940000e+08	  3	  2992	  1661	1.473159405334142e-03	2.371373705661650e+02	2.301681082208499e+01
4.950000e+08	  3	  2992	  1350	1.476588122461208e-03	2.371373705661650e+02	2.354383728567769e+01
4.960000e+08	  3	  2992	   734	1.148066430512547e-03	2.371373705661650e+02	2.406912075374379e+01
4.970000e+08	  3	  2992	  2536	1.548711186307083e-03	2.371373705661650e+02	2.459458834703222e+01
4.980000e+08	  3	  2992	  1668	1.296870565733137e-03	2.371373705661650e+02	2.512029031743411e+01
4.990000e+08	  3	  2992	  1889	1.380344106584272e-03	2.371373705661650e+02	2.564604418895376e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  2992	  2295	1.806821755027038e-03	2.371373705661650e+02	2.617307906669622e+01
5.010000e+08	  3	  2992	   975	1.852252200593659e-03	2.371373705661650e+02	2.669900278834891e+01
5.020000e+08	  3	  2992	  1951	1.962588168717287e-03	2.371373705661650e+02	2.722579146993325e+01
5.030000e+08	  3	  2992	  1057	1.901182475428964e-03	2.371373705661650e+02	2.775200007347537e+01
5.040000e+08	  3	  2992	   622	1.562940768394426e-03	2.371373705661650e+02	2.827831999278424e+01
5.050000e+08	  3	  2992	  2672	1.703159105278256e-03	2.371373705661650e+02	2.880353411739329e+01
5.060000e+08	  3	  2992	   649	2.353493922442501e-03	2.371373705661650e+02	2.933031280601979e+01
collision No.9	2.669277e+02[yr]	i=1, j=950	r_ij=5.362172061528378e-05	radius[1]+radius[950]=5.380915163151535e-05
dE_heat=-5.104596e-12	dE_grav=5.127626e-12	dE_c=-1.605416e-19	v_imp=3.337809e-01
5.070000e+08	  3	  2991	  1375	1.122574160473076e-03	2.371373705661650e+02	2.985692996500442e+01
5.080000e+08	  3	  2991	  2705	2.251502342039629e-03	2.371373705661650e+02	3.038371490875321e+01
5.090000e+08	  3	  2991	  1657	1.187034645288216e-03	2.371373705661650e+02	3.091171617789297e+01
5.100000e+08	  3	  2991	  2385	1.469527299843543e-03	2.371373705661650e+02	3.143790124938972e+01
5.110000e+08	  3	  2991	  1286	1.358943020496948e-03	2.371373705661650e+02	3.196637181485492e+01
5.120000e+08	  3	  2991	  2487	1.679697306548970e-03	2.371373705661650e+02	3.249145053265406e+01
5.130000e+08	  3	  2991	   367	1.614904307902947e-03	2.371373705661650e+02	3.302017980803909e+01
5.140000e+08	  3	  2991	  2511	1.946928808498944e-03	2.371373705661650e+02	3.354514089750772e+01
5.150000e+08	  3	  2991	  2093	2.247045057157817e-03	2.371373705661650e+02	3.407214537543390e+01
5.160000e+08	  3	  2991	  2103	2.004655377397356e-03	2.371373705661650e+02	3.459712263929311e+01
5.170000e+08	  3	  2991	   343	1.421655143398204e-03	2.371373705661650e+02	3.512445036275049e+01
5.180000e+08	  3	  2991	  1934	1.832980438432244e-03	2.371373705661650e+02	3.565099926644920e+01
5.190000e+08	  3	  2991	  1954	1.222895245698869e-03	2.371373705661650e+02	3.617622064052753e+01
5.200000e+08	  3	  2991	  1037	1.912838258781611e-03	2.371373705661650e+02	3.670289917274906e+01
5.210000e+08	  3	  2991	   697	1.791326942464089e-03	2.371373705661650e+02	3.722938946524947e+01
5.220000e+08	  3	  2991	  1067	1.414471678903375e-03	2.371373705661650e+02	3.775586980064072e+01
5.230000e+08	  3	  2991	  1962	1.600957341119925e-03	2.371373705661650e+02	3.828296985540876e+01
5.240000e+08	  3	  2991	  1306	1.286884322110203e-03	2.371373705661650e+02	3.880976096046417e+01
5.250000e+08	  3	  2991	  2487	1.911571695848394e-03	2.371373705661650e+02	3.933669868201414e+01
5.260000e+08	  3	  2991	   186	1.076680005699554e-03	2.371373705661650e+02	3.986292758574499e+01
5.270000e+08	  3	  2991	  1027	1.596392759046202e-03	2.371373705661650e+02	4.038962380252466e+01
5.280000e+08	  3	  2991	     7	9.258209303046693e-04	2.371373705661650e+02	4.091724431864667e+01
5.290000e+08	  3	  2991	  1932	1.974681024962804e-03	2.371373705661650e+02	4.144272562500542e+01
collision No.10	2.785822e+02[yr]	i=3, j=1224	r_ij=4.772379043900920e-05	radius[3]+radius[1224]=5.246206611110276e-05
dE_heat=-3.474872e-14	dE_grav=3.427366e-14	dE_c=-1.368787e-22	v_imp=3.570239e-01
5.300000e+08	  3	  2990	  2924	1.359528466293438e-03	2.371373705661650e+02	4.197151991931196e+01
5.310000e+08	  3	  2990	  1532	1.800029495669426e-03	2.371373705661650e+02	4.249674452839648e+01
5.320000e+08	  3	  2990	  1984	2.059806442675260e-03	2.371373705661650e+02	4.302523095540614e+01
5.330000e+08	  3	  2990	  2471	1.427630338821227e-03	2.371373705661650e+02	4.354991280058871e+01
5.340000e+08	  3	  2990	  2107	1.275281822846493e-03	2.371373705661650e+02	4.407436927453956e+01
5.350000e+08	  3	  2990	   277	1.203762882287830e-03	2.371373705661650e+02	4.460029364418226e+01
5.360000e+08	  3	  2990	  2741	1.810110138815577e-03	2.371373705661650e+02	4.512724406575914e+01
5.370000e+08	  3	  2990	  2805	1.701965696627289e-03	2.371373705661650e+02	4.565216425885929e+01
5.380000e+08	  3	  2990	  1808	1.499886425737215e-03	2.371373705661650e+02	4.618043121699893e+01
5.390000e+08	  3	  2990	  2204	1.679365636994916e-03	2.371373705661650e+02	4.670688882533124e+01
5.400000e+08	  3	  2990	  1205	1.561620258190931e-03	2.371373705661650e+02	4.723318606358354e+01
5.410000e+08	  3	  2990	  1728	1.501784631841504e-03	2.371373705661650e+02	4.776010291674169e+01
5.420000e+08	  3	  2990	   159	1.654375210359761e-03	2.371373705661650e+02	4.828606310660387e+01
5.430000e+08	  3	  2990	   880	1.343082833000864e-03	2.371373705661650e+02	4.881357501177794e+01
5.440000e+08	  3	  2990	  2202	1.448168197620498e-03	2.371373705661650e+02	4.934007004114020e+01
5.450000e+08	  3	  2990	  2488	1.755294500689812e-03	2.371373705661650e+02	4.986656828594943e+01
5.460000e+08	  3	  2990	   958	1.661535929868769e-03	2.371373705661650e+02	5.039230267774206e+01
5.470000e+08	  3	  2990	  1210	1.817057666647759e-03	2.371373705661650e+02	5.091735515530470e+01
5.480000e+08	  3	  2990	   763	2.089437244035677e-03	2.371373705661650e+02	5.144445319463897e+01
5.490000e+08	  3	  2990	   188	1.253058064966239e-03	2.371373705661650e+02	5.197051860195472e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  2990	  2903	1.497255234229696e-03	2.371373705661650e+02	5.249671488494169e+01
5.510000e+08	  3	  2990	  2161	1.865324945946403e-03	2.371373705661650e+02	5.302288653504834e+01
5.520000e+08	  3	  2990	  2895	1.649936943418725e-03	2.371373705661650e+02	5.355072817888647e+01
5.530000e+08	  3	  2990	  2900	1.568548396924088e-03	2.371373705661650e+02	5.407650062818333e+01
5.540000e+08	  3	  2990	  1577	1.713298751963764e-03	2.371373705661650e+02	5.460374356392362e+01
5.550000e+08	  3	  2990	  2339	1.668562951357101e-03	2.371373705661650e+02	5.513071925862123e+01
5.560000e+08	  3	  2990	   941	1.971375593494262e-03	2.371373705661650e+02	5.565695965008901e+01
5.570000e+08	  3	  2990	   736	1.420849147565418e-03	2.371373705661650e+02	5.618405464515684e+01
5.580000e+08	  3	  2990	  1050	1.775371503442333e-03	2.371373705661650e+02	5.670997711561433e+01
5.590000e+08	  3	  2990	  1124	1.464993557993396e-03	2.371373705661650e+02	5.723814084063046e+01
5.600000e+08	  3	  2990	  1466	1.630797309350797e-03	2.371373705661650e+02	5.776215225671130e+01
5.610000e+08	  3	  2990	  2365	1.518173213552571e-03	2.371373705661650e+02	5.829074576280274e+01
5.620000e+08	  3	  2990	    43	1.837114890686792e-03	2.371373705661650e+02	5.881655859221468e+01
5.630000e+08	  3	  2990	   168	1.478925963209265e-03	2.371373705661650e+02	5.934286873800012e+01
5.640000e+08	  3	  2990	   493	2.033057427822667e-03	2.371373705661650e+02	5.986932225363133e+01
5.650000e+08	  3	  2990	   898	1.311052791378536e-03	2.371373705661650e+02	6.039397749858169e+01
5.660000e+08	  3	  2990	  1600	1.538384182305746e-03	2.371373705661650e+02	6.092072926809637e+01
5.670000e+08	  3	  2990	  1830	1.115133582027519e-03	2.371373705661650e+02	6.144518386016302e+01
5.680000e+08	  3	  2990	   363	1.309559773775910e-03	2.371373705661650e+02	6.197318573563147e+01
5.690000e+08	  3	  2990	  2304	1.257838420370731e-03	2.371373705661650e+02	6.249929131813039e+01
5.700000e+08	  3	  2990	   569	1.432645194416119e-03	2.371373705661650e+02	6.302592988697141e+01
5.710000e+08	  3	  2990	  2152	1.525679847144618e-03	2.371373705661650e+02	6.355252927168010e+01
5.720000e+08	  3	  2990	   641	1.486210876039112e-03	2.371373705661650e+02	6.407862658326165e+01
5.730000e+08	  3	  2990	  1530	1.758788344337133e-03	2.371373705661650e+02	6.460441550020835e+01
5.740000e+08	  3	  2990	   819	1.473571987564178e-03	2.371373705661650e+02	6.512922624245971e+01
5.750000e+08	  3	  2990	  1304	2.128379569627399e-03	2.371373705661650e+02	6.565592649731101e+01
5.760000e+08	  3	  2990	    41	1.590743062241986e-03	2.371373705661650e+02	6.618145554542610e+01
5.770000e+08	  3	  2990	   118	2.085976741491271e-03	2.371373705661650e+02	6.670769210981111e+01
5.780000e+08	  3	  2990	   197	2.329735668103422e-03	2.371373705661650e+02	6.723394705756178e+01
5.790000e+08	  3	  2990	  2562	1.680828618302920e-03	2.371373705661650e+02	6.775847052780151e+01
5.800000e+08	  3	  2990	  1863	1.331185206148069e-03	2.371373705661650e+02	6.828529601637574e+01
5.810000e+08	  3	  2990	  1060	1.454213105242012e-03	2.371373705661650e+02	6.881025892643679e+01
5.820000e+08	  3	  2990	  1854	1.413409404024255e-03	2.371373705661650e+02	6.933672830445022e+01
5.830000e+08	  3	  2990	   227	1.040565716048678e-03	2.371373705661650e+02	6.986369354870044e+01
5.840000e+08	  3	  2990	   490	1.784683373752357e-03	2.371373705661650e+02	7.039014017931163e+01
5.850000e+08	  3	  2990	  1309	1.424237548292294e-03	2.371373705661650e+02	7.091573356890122e+01
5.860000e+08	  3	  2990	   627	1.749966333621234e-03	2.371373705661650e+02	7.144327030539924e+01
5.870000e+08	  3	  2990	  1165	1.376636887581873e-03	2.371373705661650e+02	7.196825299408408e+01
5.880000e+08	  3	  2990	    13	2.228708323948080e-03	2.371373705661650e+02	7.249639140888124e+01
5.890000e+08	  3	  2990	   693	1.195080735666039e-03	2.371373705661650e+02	7.302263538036247e+01
5.900000e+08	  3	  2990	   793	1.316219750190542e-03	2.371373705661650e+02	7.354804382283882e+01
5.910000e+08	  3	  2990	  1041	1.452789347414446e-03	2.371373705661650e+02	7.407629660423385e+01
5.920000e+08	  3	  2990	   358	1.591510775090030e-03	2.371373705661650e+02	7.460052950569110e+01
5.930000e+08	  3	  2990	   582	1.537584531411468e-03	2.371373705661650e+02	7.512882602689834e+01
5.940000e+08	  3	  2990	  1828	2.814435955982801e-03	2.371373705661650e+02	7.565453938803599e+01
5.950000e+08	  3	  2990	  1119	1.824139794266307e-03	2.371373705661650e+02	7.618119094816541e+01
5.960000e+08	  3	  2990	   451	1.290699456229460e-03	2.371373705661650e+02	7.670766543440085e+01
5.970000e+08	  3	  2990	  1731	1.254126583303420e-03	2.371373705661650e+02	7.723363153013904e+01
5.980000e+08	  3	  2990	  1378	1.478956308384693e-03	2.371373705661650e+02	7.775922262104466e+01
5.990000e+08	  3	  2990	   296	1.575891714572806e-03	2.371373705661650e+02	7.828248950880467e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2990	  2853	1.378987832194404e-03	2.371373705661650e+02	7.880989083764716e+01
6.010000e+08	  3	  2990	  2309	1.380706162054803e-03	3.162277660168373e+02	2.434415813746715e-01
6.020000e+08	  3	  2990	  1938	1.911710138349408e-03	3.162277660168373e+02	7.708318317255182e-01
6.030000e+08	  3	  2990	  2848	1.244920112202804e-03	3.162277660168373e+02	1.296155124783727e+00
6.040000e+08	  3	  2990	   143	1.321496003633985e-03	3.162277660168373e+02	1.821706671016325e+00
6.050000e+08	  3	  2990	  1515	1.485750223840522e-03	3.162277660168373e+02	2.350095058090886e+00
6.060000e+08	  3	  2990	  1937	2.145191962426793e-03	3.162277660168373e+02	2.873790138757937e+00
6.070000e+08	  3	  2990	  1735	1.447764961112573e-03	3.162277660168373e+02	3.402571832124781e+00
6.080000e+08	  3	  2990	   649	2.135649901303672e-03	3.162277660168373e+02	3.927816909420021e+00
6.090000e+08	  3	  2990	  1301	1.522619888375883e-03	3.162277660168373e+02	4.455973380299393e+00
6.100000e+08	  3	  2990	  2630	1.691000505692395e-03	3.162277660168373e+02	4.981243470555394e+00
6.110000e+08	  3	  2990	   234	1.356130421974382e-03	3.162277660168373e+02	5.506983089940504e+00
6.120000e+08	  3	  2990	  1498	2.366095464126512e-03	3.162277660168373e+02	6.033939061367710e+00
6.130000e+08	  3	  2990	  2493	1.591039871566323e-03	3.162277660168373e+02	6.560887497647673e+00
6.140000e+08	  3	  2990	  2157	1.516473419511807e-03	3.162277660168373e+02	7.086805771034810e+00
6.150000e+08	  3	  2990	  2164	1.265378868948492e-03	3.162277660168373e+02	7.613557776525575e+00
6.160000e+08	  3	  2990	   942	1.478306252483484e-03	3.162277660168373e+02	8.138716727525068e+00
6.170000e+08	  3	  2990	  2232	1.323220216427370e-03	3.162277660168373e+02	8.665017552093603e+00
6.180000e+08	  3	  2990	   249	1.447438552345130e-03	3.162277660168373e+02	9.192845311786826e+00
6.190000e+08	  3	  2990	  2831	1.885557672741639e-03	3.162277660168373e+02	9.718531908485131e+00
6.200000e+08	  3	  2990	  1194	1.978334636378088e-03	3.162277660168373e+02	1.024501354725481e+01
6.210000e+08	  3	  2990	  2337	1.458799618802970e-03	3.162277660168373e+02	1.077110987795716e+01
6.220000e+08	  3	  2990	   695	1.483368623035105e-03	3.162277660168373e+02	1.129826815672828e+01
6.230000e+08	  3	  2990	   441	9.721905224735943e-04	3.162277660168373e+02	1.182493993150138e+01
6.240000e+08	  3	  2990	   813	2.461700067625495e-03	3.162277660168373e+02	1.235094803250607e+01
6.250000e+08	  3	  2990	  1343	1.485658622123599e-03	3.162277660168373e+02	1.287741430919188e+01
6.260000e+08	  3	  2990	  2319	1.897956181065416e-03	3.162277660168373e+02	1.340211809995758e+01
6.270000e+08	  3	  2990	  1197	1.659926442853436e-03	3.162277660168373e+02	1.392901559576672e+01
6.280000e+08	  3	  2990	  1605	1.518102909612028e-03	3.162277660168373e+02	1.445541896662533e+01
6.290000e+08	  3	  2990	   154	1.404530999431807e-03	3.162277660168373e+02	1.498151203660130e+01
6.300000e+08	  3	  2990	  1128	1.757021216430287e-03	3.162277660168373e+02	1.550852855158975e+01
6.310000e+08	  3	  2990	   399	2.185720262764302e-03	3.162277660168373e+02	1.603449492065695e+01
6.320000e+08	  3	  2990	  1859	1.027660523961706e-03	3.162277660168373e+02	1.656123516196286e+01
6.330000e+08	  3	  2990	  1357	1.307391929704291e-03	3.162277660168373e+02	1.708793906609388e+01
6.340000e+08	  3	  2990	  1769	1.982220077071288e-03	3.162277660168373e+02	1.761415592726345e+01
6.350000e+08	  3	  2990	  1317	1.425159909618029e-03	3.162277660168373e+02	1.814053781971194e+01
6.360000e+08	  3	  2990	  1545	1.729509607887612e-03	3.162277660168373e+02	1.866645507163637e+01
6.370000e+08	  3	  2990	   277	1.189963368177877e-03	3.162277660168373e+02	1.919144447624560e+01
6.380000e+08	  3	  2990	   597	2.119128498842009e-03	3.162277660168373e+02	1.971859297953462e+01
6.390000e+08	  3	  2990	  1996	1.847178153786978e-03	3.162277660168373e+02	2.024268044056397e+01
6.400000e+08	  3	  2990	  1685	1.119544847443632e-03	3.162277660168373e+02	2.076911198664177e+01
6.410000e+08	  3	  2990	   149	1.571472293834547e-03	3.162277660168373e+02	2.129369747964740e+01
6.420000e+08	  3	  2990	  2944	1.732349255346291e-03	3.162277660168373e+02	2.182139531562764e+01
6.430000e+08	  3	  2990	   988	1.472456623864661e-03	3.162277660168373e+02	2.234425138703233e+01
6.440000e+08	  3	  2990	  2320	1.754622373758395e-03	3.162277660168373e+02	2.287147423291083e+01
6.450000e+08	  3	  2990	   241	1.437097989363669e-03	3.162277660168373e+02	2.339592202167528e+01
6.460000e+08	  3	  2990	   445	1.321962834022901e-03	3.162277660168373e+02	2.392225835030121e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[445]	= 8.306137e-03
E_error	= 9.071483858496416e-01
L_error	= 2.185455874105070e+13
dE_correct	= 2.889233444822617e-09
step	= 6.460000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14155.490022[s]
user time	= 41626.836000[s]
system time	= 801.128000[s]
Execution Time	(total	= 1.415549e+04 [s])
Corrector		= 5.711862e+03 [s]	40.35 [%]
Predictor		= 3.443611e+03 [s]	24.33 [%]
Iteration		= 2.615775e+03 [s]	18.48 [%]
Fragmentation		= 1.342292e+03 [s]	 9.48 [%]
Orbital_Elements	= 3.767728e+01 [s]	 0.27 [%]
Collision_Judgement	= 2.768652e+00 [s]	 0.02 [%]
Energy			= 2.429660e-01 [s]	 0.00 [%]
Others			= 1.001260e+03 [s]	 7.07 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.460000e+08	  3	  2990	   445	1.321962834022901e-03	3.162277660168373e+02	2.392225835030121e+01
6.470000e+08	  3	  2990	   310	1.117196036427150e-03	3.162277660168373e+02	2.444523753849554e+01
6.480000e+08	  3	  2990	  2188	1.563725211775151e-03	3.162277660168373e+02	2.497224162899428e+01
collision No.11	3.415564e+02[yr]	i=2, j=1969	r_ij=5.301017270477515e-05	radius[2]+radius[1969]=5.324045658393778e-05
dE_heat=-1.530217e-12	dE_grav=1.510651e-12	dE_c=-1.132083e-20	v_imp=3.386708e-01
6.490000e+08	  3	  2989	  2247	1.271676235099917e-03	3.162277660168373e+02	2.549787401208126e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  2989	  2458	1.549955667499519e-03	3.162277660168373e+02	2.602461213843213e+01
6.510000e+08	  3	  2989	  2160	1.628540453036643e-03	3.162277660168373e+02	2.655046523331250e+01
6.520000e+08	  3	  2989	   500	1.330318639145921e-03	3.162277660168373e+02	2.707625781240239e+01
6.530000e+08	  3	  2989	  2482	2.082900824314228e-03	3.162277660168373e+02	2.760290160349846e+01
6.540000e+08	  3	  2989	   222	1.060770580418906e-03	3.162277660168373e+02	2.812833560011860e+01
6.550000e+08	  3	  2989	  2569	1.706011104622754e-03	3.162277660168373e+02	2.865424409087432e+01
6.560000e+08	  3	  2989	  2219	1.663458522327867e-03	3.162277660168373e+02	2.918042948694242e+01
6.570000e+08	  3	  2989	   219	1.256971620032461e-03	3.162277660168373e+02	2.970780630773007e+01
6.580000e+08	  3	  2989	  2836	1.616481444364795e-03	3.162277660168373e+02	3.023332537131912e+01
6.590000e+08	  3	  2989	  2233	1.655534506817589e-03	3.162277660168373e+02	3.076012049656926e+01
6.600000e+08	  3	  2989	  2405	1.677030693792931e-03	3.162277660168373e+02	3.128567500162378e+01
6.610000e+08	  3	  2989	  1164	1.220579243840638e-03	3.162277660168373e+02	3.181288118048882e+01
6.620000e+08	  3	  2989	  2889	1.179307107579633e-03	3.162277660168373e+02	3.233929044231976e+01
6.630000e+08	  3	  2989	  1956	1.622999363530164e-03	3.162277660168373e+02	3.286458742186144e+01
6.640000e+08	  3	  2989	   330	2.341296121762831e-03	3.162277660168373e+02	3.339139142961124e+01
6.650000e+08	  3	  2989	   593	1.545380044001844e-03	3.162277660168373e+02	3.391772404877371e+01
6.660000e+08	  3	  2989	  1376	8.749956545686821e-04	3.162277660168373e+02	3.444458269638912e+01
6.670000e+08	  3	  2989	  2126	1.398815005111972e-03	3.162277660168373e+02	3.497098905528363e+01
6.680000e+08	  3	  2989	  2546	1.638466770481659e-03	3.162277660168373e+02	3.549712486900580e+01
6.690000e+08	  3	  2989	  2961	1.860139875415583e-03	3.162277660168373e+02	3.602324412277654e+01
6.700000e+08	  3	  2989	  1807	1.328652940256469e-03	3.162277660168373e+02	3.654992895006100e+01
6.710000e+08	  3	  2989	  2611	1.668182875805222e-03	3.162277660168373e+02	3.707616923621681e+01
6.720000e+08	  3	  2989	  1346	1.994558754480538e-03	3.162277660168373e+02	3.760145363533938e+01
6.730000e+08	  3	  2989	  2432	1.620762126662749e-03	3.162277660168373e+02	3.812856730115897e+01
6.740000e+08	  3	  2989	  1684	1.341923356331608e-03	3.162277660168373e+02	3.865525621518768e+01
6.750000e+08	  3	  2989	   472	1.198775656947419e-03	3.162277660168373e+02	3.917905219522585e+01
6.760000e+08	  3	  2989	  2939	1.354191345880886e-03	3.162277660168373e+02	3.970674529852328e+01
6.770000e+08	  3	  2989	  2951	1.743511082370381e-03	3.162277660168373e+02	4.023239112270102e+01
6.780000e+08	  3	  2989	  1859	1.043377473569556e-03	3.162277660168373e+02	4.075802142371357e+01
6.790000e+08	  3	  2989	   788	1.460943662481467e-03	3.162277660168373e+02	4.128593026635640e+01
6.800000e+08	  3	  2989	  1915	1.732847080566549e-03	3.162277660168373e+02	4.181047575028329e+01
6.810000e+08	  3	  2989	  2069	2.099752286512318e-03	3.162277660168373e+02	4.233755516695990e+01
6.820000e+08	  3	  2989	  2970	1.833291571555035e-03	3.162277660168373e+02	4.286261014061266e+01
6.830000e+08	  3	  2989	  2675	1.665384592860787e-03	3.162277660168373e+02	4.338914008299113e+01
6.840000e+08	  3	  2989	  1386	1.495529677802914e-03	3.162277660168373e+02	4.391469255760438e+01
6.850000e+08	  3	  2989	  1595	1.854613314507305e-03	3.162277660168373e+02	4.444042704141619e+01
6.860000e+08	  3	  2989	   394	1.429066458141570e-03	3.162277660168373e+02	4.496731727153046e+01
6.870000e+08	  3	  2989	  2488	1.949085288591196e-03	3.162277660168373e+02	4.549286752633842e+01
6.880000e+08	  3	  2989	  2895	2.012316166435889e-03	3.162277660168373e+02	4.601847164768741e+01
6.890000e+08	  3	  2989	  1800	1.897442776183177e-03	3.162277660168373e+02	4.654327786369119e+01
6.900000e+08	  3	  2989	  2087	1.633370968441834e-03	3.162277660168373e+02	4.706963760270072e+01
6.910000e+08	  3	  2989	  2891	1.602580842401623e-03	3.162277660168373e+02	4.759444414299092e+01
6.920000e+08	  3	  2989	  2321	2.189449148227641e-03	3.162277660168373e+02	4.812020962860482e+01
6.930000e+08	  3	  2989	   704	1.842675433024545e-03	3.162277660168373e+02	4.864490441310409e+01
collision No.12	3.652734e+02[yr]	i=3, j=21	r_ij=5.292203522209708e-05	radius[3]+radius[21]=5.359145831260358e-05
dE_heat=-3.353041e-12	dE_grav=3.352942e-12	dE_c=1.626386e-20	v_imp=3.367194e-01
6.940000e+08	  3	  2988	  2366	1.639451378896405e-03	3.162277660168373e+02	4.917005740520526e+01
6.950000e+08	  3	  2988	  2020	1.706700883824689e-03	3.162277660168373e+02	4.969593910506670e+01
6.960000e+08	  3	  2988	   428	1.318626751239437e-03	3.162277660168373e+02	5.021979991204746e+01
6.970000e+08	  3	  2988	  1646	1.203848019894895e-03	3.162277660168373e+02	5.074617664922253e+01
6.980000e+08	  3	  2988	  2002	1.561715619263894e-03	3.162277660168373e+02	5.127172106776869e+01
6.990000e+08	  3	  2988	   310	1.162637771525498e-03	3.162277660168373e+02	5.179838550145500e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.000000e+08	  3	  2988	   358	1.492846129104422e-03	3.162277660168373e+02	5.232411964080418e+01
7.010000e+08	  3	  2988	   793	1.300779771399563e-03	3.162277660168373e+02	5.284959253954034e+01
7.020000e+08	  3	  2988	  1151	1.205283068295956e-03	3.162277660168373e+02	5.337524231411097e+01
7.030000e+08	  3	  2988	   816	1.634193797927584e-03	3.162277660168373e+02	5.390061439639329e+01
7.040000e+08	  3	  2988	   383	1.498842082932386e-03	3.162277660168373e+02	5.442596984369833e+01
7.050000e+08	  3	  2988	  1358	1.297590828767464e-03	3.162277660168373e+02	5.495310608917222e+01
7.060000e+08	  3	  2988	  2329	1.784267471463386e-03	3.162277660168373e+02	5.547895094487546e+01
7.070000e+08	  3	  2988	  1554	1.274314832912108e-03	3.162277660168373e+02	5.600404701307927e+01
7.080000e+08	  3	  2988	  1866	2.201489007502917e-03	3.162277660168373e+02	5.653121727447538e+01
7.090000e+08	  3	  2988	   320	1.390270595546836e-03	3.162277660168373e+02	5.705508814372506e+01
7.100000e+08	  3	  2988	  1356	1.360582873773250e-03	3.162277660168373e+02	5.758190776356969e+01
7.110000e+08	  3	  2988	  2074	1.800583625227614e-03	3.162277660168373e+02	5.810813585120842e+01
7.120000e+08	  3	  2988	  2103	2.117419370290022e-03	3.162277660168373e+02	5.863417404579514e+01
7.130000e+08	  3	  2988	   214	1.740418131256905e-03	3.162277660168373e+02	5.916087926512252e+01
7.140000e+08	  3	  2988	  1751	1.499153204935854e-03	3.162277660168373e+02	5.968645517012310e+01
7.150000e+08	  3	  2988	  2006	1.559994186358059e-03	3.162277660168373e+02	6.021126775346766e+01
7.160000e+08	  3	  2988	  2495	1.336863179780436e-03	3.162277660168373e+02	6.073734108222332e+01
7.170000e+08	  3	  2988	  2486	1.241855619621925e-03	3.162277660168373e+02	6.126291303354038e+01
7.180000e+08	  3	  2988	  1859	9.907069021950312e-04	3.162277660168373e+02	6.178982768612237e+01
7.190000e+08	  3	  2988	  1995	2.061409631255922e-03	3.162277660168373e+02	6.231519949391704e+01
7.200000e+08	  3	  2988	   835	1.635981480714219e-03	3.162277660168373e+02	6.284102317634115e+01
7.210000e+08	  3	  2988	  2431	1.200955396705817e-03	3.162277660168373e+02	6.336550501681401e+01
7.220000e+08	  3	  2988	  2920	1.337925128530968e-03	3.162277660168373e+02	6.389084573759985e+01
7.230000e+08	  3	  2988	  2485	1.163070378612150e-03	3.162277660168373e+02	6.441665771862689e+01
7.240000e+08	  3	  2988	  1737	1.803978917064651e-03	3.162277660168373e+02	6.494274638288780e+01
