4.570000e+08	  3	  2991	   364	1.079196010462005e-03	2.371373705661650e+02	3.601504163418870e+00
4.580000e+08	  3	  2991	  2203	2.384930339623516e-03	2.371373705661650e+02	4.127082674646960e+00
4.590000e+08	  3	  2991	   281	1.386024529812661e-03	2.371373705661650e+02	4.655152141884693e+00
4.600000e+08	  3	  2991	  1937	1.636378160960058e-03	2.371373705661650e+02	5.183313388760025e+00
4.610000e+08	  3	  2991	    59	1.208295253262639e-03	2.371373705661650e+02	5.710238580868084e+00
4.620000e+08	  3	  2991	   206	1.642071941452142e-03	2.371373705661650e+02	6.237561667649195e+00
4.630000e+08	  3	  2991	     3	1.882332420118439e-03	2.371373705661650e+02	6.763354253988707e+00
4.640000e+08	  3	  2991	  2084	1.748911136751982e-03	2.371373705661650e+02	7.290346874013460e+00
4.650000e+08	  3	  2991	   940	1.745330777767382e-03	2.371373705661650e+02	7.817837507561137e+00
4.660000e+08	  3	  2991	  2309	1.614054136052585e-03	2.371373705661650e+02	8.343704360159506e+00
4.670000e+08	  3	  2991	   362	1.275071699886891e-03	2.371373705661650e+02	8.871738541662218e+00
4.680000e+08	  3	  2991	   318	1.589339259336880e-03	2.371373705661650e+02	9.396710109524587e+00
4.690000e+08	  3	  2991	   573	1.208504270409113e-03	2.371373705661650e+02	9.924491856934766e+00
4.700000e+08	  3	  2991	  1443	1.311047707314311e-03	2.371373705661650e+02	1.045145792901826e+01
4.710000e+08	  3	  2991	  2130	1.972225972194406e-03	2.371373705661650e+02	1.097953484004497e+01
4.720000e+08	  3	  2991	  2718	1.265417374769493e-03	2.371373705661650e+02	1.150639921123699e+01
4.730000e+08	  3	  2991	  2467	1.823218672374587e-03	2.371373705661650e+02	1.203361562148953e+01
4.740000e+08	  3	  2991	   126	1.980596998477086e-03	2.371373705661650e+02	1.256012285707296e+01
4.750000e+08	  3	  2991	  1567	1.648723632613673e-03	2.371373705661650e+02	1.308743510107146e+01
4.760000e+08	  3	  2991	  1647	1.669534645607880e-03	2.371373705661650e+02	1.361449825051615e+01
4.770000e+08	  3	  2991	   117	1.798526456614190e-03	2.371373705661650e+02	1.414189092707388e+01
4.780000e+08	  3	  2991	  1845	1.499054095975280e-03	2.371373705661650e+02	1.466862097941651e+01
4.790000e+08	  3	  2991	  2452	2.168237150399870e-03	2.371373705661650e+02	1.519610278254195e+01
4.800000e+08	  3	  2991	  1460	1.232958938524395e-03	2.371373705661650e+02	1.572363501189781e+01
4.810000e+08	  3	  2991	  2275	1.293204204392912e-03	2.371373705661650e+02	1.625068264258839e+01
4.820000e+08	  3	  2991	  2144	2.030242854317877e-03	2.371373705661650e+02	1.677833867113678e+01
4.830000e+08	  3	  2991	  1418	1.845428890386186e-03	2.371373705661650e+02	1.730539242936069e+01
4.840000e+08	  3	  2991	   754	1.375669745788591e-03	2.371373705661650e+02	1.783285119049810e+01
4.850000e+08	  3	  2991	   612	1.739936632991425e-03	2.371373705661650e+02	1.835781743676841e+01
4.860000e+08	  3	  2991	  2685	1.359973190034281e-03	2.371373705661650e+02	1.888341597300244e+01
4.870000e+08	  3	  2991	  1123	1.470626699900815e-03	2.371373705661650e+02	1.941109755498746e+01
4.880000e+08	  3	  2991	  2031	1.426917501562854e-03	2.371373705661650e+02	1.993825556705839e+01
4.890000e+08	  3	  2991	   951	1.079930835341673e-03	2.371373705661650e+02	2.046591626818648e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[951]	= 6.785406e-03
E_error	= 9.065084905544469e-01
L_error	= 1.640384475943247e+13
dE_correct	= 2.508928355619127e-08
step	= 4.890000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14127.615383[s]
user time	= 41506.120000[s]
system time	= 817.528000[s]
Execution Time	(total	= 1.412762e+04 [s])
Corrector		= 5.680399e+03 [s]	40.21 [%]
Predictor		= 3.435270e+03 [s]	24.32 [%]
Iteration		= 2.607703e+03 [s]	18.46 [%]
Fragmentation		= 1.342268e+03 [s]	 9.50 [%]
Orbital_Elements	= 5.872418e+01 [s]	 0.42 [%]
Collision_Judgement	= 2.702344e+00 [s]	 0.02 [%]
Energy			= 2.911400e-01 [s]	 0.00 [%]
Others			= 1.000259e+03 [s]	 7.08 [%]
-----
myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.890000e+08	  3	  2991	   951	1.079930835341673e-03	2.371373705661650e+02	2.046591626818647e+01
4.900000e+08	  3	  2991	  1823	1.594382542115533e-03	2.371373705661650e+02	2.099083061778218e+01
4.910000e+08	  3	  2991	  2680	1.748344166268512e-03	2.371373705661650e+02	2.151934452592437e+01
4.920000e+08	  3	  2991	  2431	1.453295760914952e-03	2.371373705661650e+02	2.204503516897577e+01
4.930000e+08	  3	  2991	  2089	1.901908392514356e-03	2.371373705661650e+02	2.257435559881983e+01
4.940000e+08	  3	  2991	  2272	1.435981825380878e-03	2.371373705661650e+02	2.310148319641362e+01
4.950000e+08	  3	  2991	  1845	2.079145775000692e-03	2.371373705661650e+02	2.362876715690899e+01
4.960000e+08	  3	  2991	  2055	1.456290752801020e-03	2.371373705661650e+02	2.415533364982750e+01
4.970000e+08	  3	  2991	  1365	1.362946708493054e-03	2.371373705661650e+02	2.468310528202405e+01
4.980000e+08	  3	  2991	  2432	1.700191183186770e-03	2.371373705661650e+02	2.520851037013883e+01
4.990000e+08	  3	  2991	  1843	1.133277582013614e-03	2.371373705661650e+02	2.573544762266840e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  2991	  2864	1.928318997459555e-03	2.371373705661650e+02	2.626367545829380e+01
5.010000e+08	  3	  2991	   291	1.330080159996230e-03	2.371373705661650e+02	2.679042358624937e+01
5.020000e+08	  3	  2991	   715	1.925890584523691e-03	2.371373705661650e+02	2.731753790167745e+01
5.030000e+08	  3	  2991	  2574	1.629064884558705e-03	2.371373705661650e+02	2.784483841030848e+01
5.040000e+08	  3	  2991	   445	1.221534509213780e-03	2.371373705661650e+02	2.837151824605818e+01
5.050000e+08	  3	  2991	  1327	1.179598364326873e-03	2.371373705661650e+02	2.889802300090447e+01
5.060000e+08	  3	  2991	  2603	1.616819707903528e-03	2.371373705661650e+02	2.942515550463680e+01
5.070000e+08	  3	  2991	  2503	1.808802476934443e-03	2.371373705661650e+02	2.995286893357785e+01
5.080000e+08	  3	  2991	  2073	1.195442759639185e-03	2.371373705661650e+02	3.047949393358015e+01
5.090000e+08	  3	  2991	   480	9.112533316286294e-04	2.371373705661650e+02	3.100771291477328e+01
5.100000e+08	  3	  2991	   105	1.608005586313701e-03	2.371373705661650e+02	3.153504663320382e+01
5.110000e+08	  3	  2991	  1165	1.340227187981456e-03	2.371373705661650e+02	3.206346870292913e+01
5.120000e+08	  3	  2991	  2251	1.644090648795224e-03	2.371373705661650e+02	3.259039725459095e+01
5.130000e+08	  3	  2991	  2145	1.221745874585382e-03	2.371373705661650e+02	3.311838159725688e+01
5.140000e+08	  3	  2991	   689	1.990615557077826e-03	2.371373705661650e+02	3.364612970941201e+01
5.150000e+08	  3	  2991	  1804	1.847907604559056e-03	2.371373705661650e+02	3.417321518377690e+01
5.160000e+08	  3	  2991	   367	1.608240948351811e-03	2.371373705661650e+02	3.470163132233545e+01
5.170000e+08	  3	  2991	  1736	1.166405153559046e-03	2.371373705661650e+02	3.522892956679124e+01
5.180000e+08	  3	  2991	   199	2.093527736950862e-03	2.371373705661650e+02	3.575610934295936e+01
5.190000e+08	  3	  2991	  1597	2.090738980636235e-03	2.371373705661650e+02	3.628386890027795e+01
5.200000e+08	  3	  2991	  1524	1.700151264727216e-03	2.371373705661650e+02	3.681156494597751e+01
5.210000e+08	  3	  2991	   452	2.334541024095102e-03	2.371373705661650e+02	3.733945765684459e+01
5.220000e+08	  3	  2991	  2211	2.233825425842564e-03	2.371373705661650e+02	3.786534648711116e+01
5.230000e+08	  3	  2991	    43	1.416397185218479e-03	2.371373705661650e+02	3.839386209398968e+01
5.240000e+08	  3	  2991	  1736	1.564482100476115e-03	2.371373705661650e+02	3.891940061107501e+01
5.250000e+08	  3	  2991	  1156	1.315807594042123e-03	2.371373705661650e+02	3.944710390530028e+01
5.260000e+08	  3	  2991	  2404	1.699829582046478e-03	2.371373705661650e+02	3.997449550369048e+01
5.270000e+08	  3	  2991	   252	1.043751880636331e-03	2.371373705661650e+02	4.050261886213134e+01
5.280000e+08	  3	  2991	  2684	1.160246862605983e-03	2.371373705661650e+02	4.102841539468997e+01
5.290000e+08	  3	  2991	   931	1.543848023629758e-03	2.371373705661650e+02	4.155517203381298e+01
5.300000e+08	  3	  2991	  1219	1.560385967627955e-03	2.371373705661650e+02	4.208395045362544e+01
5.310000e+08	  3	  2991	   647	1.090913895552530e-03	2.371373705661650e+02	4.261009849567254e+01
5.320000e+08	  3	  2991	   281	1.086400639859637e-03	2.371373705661650e+02	4.313747953999117e+01
5.330000e+08	  3	  2991	   234	1.231874201460046e-03	2.371373705661650e+02	4.366470718870661e+01
5.340000e+08	  3	  2991	   520	2.086366418420589e-03	2.371373705661650e+02	4.419196386926513e+01
5.350000e+08	  3	  2991	  1165	1.377012189078846e-03	2.371373705661650e+02	4.471866557588710e+01
5.360000e+08	  3	  2991	  1822	1.585714630650105e-03	2.371373705661650e+02	4.524528300885937e+01
5.370000e+08	  3	  2991	  1112	1.421552708077837e-03	2.371373705661650e+02	4.577108288012958e+01
5.380000e+08	  3	  2991	  2179	1.507151171675496e-03	2.371373705661650e+02	4.629629415784881e+01
5.390000e+08	  3	  2991	   247	1.276369047704400e-03	2.371373705661650e+02	4.682367702857446e+01
5.400000e+08	  3	  2991	  1265	1.054130916676673e-03	2.371373705661650e+02	4.735055054124224e+01
5.410000e+08	  3	  2991	  2284	1.557429581613776e-03	2.371373705661650e+02	4.787769896816303e+01
5.420000e+08	  3	  2991	   118	1.202709150640416e-03	2.371373705661650e+02	4.840206401508512e+01
5.430000e+08	  3	  2991	  2631	1.578343030513837e-03	2.371373705661650e+02	4.892919511407455e+01
5.440000e+08	  3	  2991	   413	1.705978590365104e-03	2.371373705661650e+02	4.945621330805954e+01
5.450000e+08	  3	  2991	   144	1.403644425383135e-03	2.371373705661650e+02	4.998173722379080e+01
5.460000e+08	  3	  2991	  2984	1.497808659526532e-03	2.371373705661650e+02	5.050927866866044e+01
5.470000e+08	  3	  2991	  2083	1.184223225538719e-03	2.371373705661650e+02	5.103538268748424e+01
5.480000e+08	  3	  2991	  2738	1.404626015778269e-03	2.371373705661650e+02	5.156222942080102e+01
5.490000e+08	  3	  2991	  1882	1.152813141946005e-03	2.371373705661650e+02	5.208882055565865e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  2991	   490	1.448660086699600e-03	2.371373705661650e+02	5.261625500728689e+01
5.510000e+08	  3	  2991	  2937	1.356583657426454e-03	2.371373705661650e+02	5.314336783868841e+01
5.520000e+08	  3	  2991	   171	2.218175929838852e-03	2.371373705661650e+02	5.367121058846097e+01
5.530000e+08	  3	  2991	  1436	1.856228488647292e-03	2.371373705661650e+02	5.419670990237959e+01
5.540000e+08	  3	  2991	  1431	1.025747768168592e-03	2.371373705661650e+02	5.472460613212797e+01
5.550000e+08	  3	  2991	  2789	1.526038422106888e-03	2.371373705661650e+02	5.525057724282632e+01
5.560000e+08	  3	  2991	  2633	1.148114885924427e-03	2.371373705661650e+02	5.577794894186535e+01
5.570000e+08	  3	  2991	   334	1.884800175569406e-03	2.371373705661650e+02	5.630385261749451e+01
5.580000e+08	  3	  2991	   183	1.864552458768210e-03	2.371373705661650e+02	5.683129149556395e+01
5.590000e+08	  3	  2991	  2732	1.623323674644474e-03	2.371373705661650e+02	5.735769151411679e+01
5.600000e+08	  3	  2991	  1225	1.698176863814757e-03	2.371373705661650e+02	5.788569345267278e+01
5.610000e+08	  3	  2991	   471	2.128570179646729e-03	2.371373705661650e+02	5.841230427527291e+01
5.620000e+08	  3	  2991	  1724	1.256633786257118e-03	2.371373705661650e+02	5.893909043464807e+01
5.630000e+08	  3	  2991	   601	1.208263921050475e-03	2.371373705661650e+02	5.946656908341110e+01
5.640000e+08	  3	  2991	   649	2.063168163187753e-03	2.371373705661650e+02	5.999396001732183e+01
5.650000e+08	  3	  2991	  2582	1.826222160932237e-03	2.371373705661650e+02	6.051906971011840e+01
5.660000e+08	  3	  2991	   945	3.142621083021571e-03	2.371373705661650e+02	6.104682222928579e+01
5.670000e+08	  3	  2991	  2671	2.183143341161313e-03	2.371373705661650e+02	6.157380594610616e+01
5.680000e+08	  3	  2991	  2944	1.910304491237153e-03	2.371373705661650e+02	6.210089908964073e+01
5.690000e+08	  3	  2991	  1323	1.205849754940599e-03	2.371373705661650e+02	6.262864586025518e+01
5.700000e+08	  3	  2991	  1794	1.548179145247416e-03	2.371373705661650e+02	6.315533967869288e+01
5.710000e+08	  3	  2991	  2328	1.328146425264415e-03	2.371373705661650e+02	6.368284295319793e+01
5.720000e+08	  3	  2991	   875	1.164679686703807e-03	2.371373705661650e+02	6.420954373150914e+01
5.730000e+08	  3	  2991	  1167	1.738464589267839e-03	2.371373705661650e+02	6.473659197914942e+01
5.740000e+08	  3	  2991	   435	1.385331894728124e-03	2.371373705661650e+02	6.526412059128960e+01
5.750000e+08	  3	  2991	  2450	1.167041560377783e-03	2.371373705661650e+02	6.579143238990871e+01
5.760000e+08	  3	  2991	  1242	1.965627942910219e-03	2.371373705661650e+02	6.631843531207711e+01
5.770000e+08	  3	  2991	   670	1.331561296264159e-03	2.371373705661650e+02	6.684578029402577e+01
5.780000e+08	  3	  2991	  1465	1.702806669128819e-03	2.371373705661650e+02	6.737222063224901e+01
5.790000e+08	  3	  2991	   640	2.299169848690693e-03	2.371373705661650e+02	6.790023385198815e+01
5.800000e+08	  3	  2991	  1900	1.245121940495188e-03	2.371373705661650e+02	6.842601932992115e+01
5.810000e+08	  3	  2991	  1936	1.539207425545394e-03	2.371373705661650e+02	6.895372902557145e+01
5.820000e+08	  3	  2991	  1132	2.010277001863142e-03	2.371373705661650e+02	6.947955317323108e+01
collision No.10	3.070011e+02[yr]	i=2, j=42	r_ij=5.308813968879823e-05	radius[2]+radius[42]=5.354081686271026e-05
dE_heat=-2.618635e-12	dE_grav=2.606491e-12	dE_c=-3.483660e-20	v_imp=3.369786e-01
5.830000e+08	  3	  2990	   185	1.760203354365942e-03	2.371373705661650e+02	7.000605255579498e+01
5.840000e+08	  3	  2990	   755	1.394314198326384e-03	2.371373705661650e+02	7.053409448957734e+01
5.850000e+08	  3	  2990	  2513	1.708201529481629e-03	2.371373705661650e+02	7.105982282968523e+01
5.860000e+08	  3	  2990	   938	1.578533747654034e-03	2.371373705661650e+02	7.158567143566849e+01
5.870000e+08	  3	  2990	   266	1.285810904539582e-03	2.371373705661650e+02	7.211186676834828e+01
5.880000e+08	  3	  2990	  1106	1.286458008255492e-03	2.371373705661650e+02	7.263920137240126e+01
5.890000e+08	  3	  2990	  1218	1.596452553948149e-03	2.371373705661650e+02	7.316579704770382e+01
5.900000e+08	  3	  2990	  1846	1.359337442583762e-03	2.371373705661650e+02	7.369277649173668e+01
5.910000e+08	  3	  2990	  1587	1.523564736445930e-03	2.371373705661650e+02	7.421902157287592e+01
collision No.11	3.115982e+02[yr]	i=1, j=658	r_ij=5.229891652586412e-05	radius[1]+radius[658]=5.307243516485951e-05
dE_heat=-6.989082e-13	dE_grav=6.778690e-13	dE_c=3.412688e-20	v_imp=3.441807e-01
5.920000e+08	  3	  2989	  2106	2.070795985132276e-03	2.371373705661650e+02	7.474688439578765e+01
5.930000e+08	  3	  2989	   453	1.660474138380839e-03	2.371373705661650e+02	7.527402733489301e+01
5.940000e+08	  3	  2989	  1556	1.610022882158068e-03	2.371373705661650e+02	7.580242665869245e+01
5.950000e+08	  3	  2989	  1173	1.542913473677857e-03	2.371373705661650e+02	7.632943006200252e+01
5.960000e+08	  3	  2989	    36	1.396781264997750e-03	2.371373705661650e+02	7.685867154108544e+01
5.970000e+08	  3	  2989	  1885	1.692500952628843e-03	2.371373705661650e+02	7.738472600362606e+01
5.980000e+08	  3	  2989	   222	1.634138708489870e-03	2.371373705661650e+02	7.791372412800179e+01
5.990000e+08	  3	  2989	  2798	1.277064922448258e-03	2.371373705661650e+02	7.843885751343730e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2989	  2467	1.422739026320366e-03	2.371373705661650e+02	7.896750594074133e+01
collision No.12	3.164232e+02[yr]	i=3, j=517	r_ij=5.344380951230412e-05	radius[3]+radius[517]=5.397605801773033e-05
dE_heat=-5.731931e-12	dE_grav=5.739630e-12	dE_c=-5.643675e-20	v_imp=3.348609e-01
6.010000e+08	  3	  2988	   948	1.753947571110950e-03	3.162277660168373e+02	4.026620558019607e-01
6.020000e+08	  3	  2988	   444	1.831499170702690e-03	3.162277660168373e+02	9.291144107714625e-01
6.030000e+08	  3	  2988	  2717	2.756456618416025e-03	3.162277660168373e+02	1.457117052983308e+00
collision No.13	3.180398e+02[yr]	i=1, j=960	r_ij=5.293560686463501e-05	radius[1]+radius[960]=5.366077675104637e-05
dE_heat=-2.989343e-12	dE_grav=2.949694e-12	dE_c=-8.042765e-20	v_imp=3.391758e-01
6.040000e+08	  3	  2987	  2109	1.651519517218521e-03	3.162277660168373e+02	1.983506805546961e+00
6.050000e+08	  3	  2987	  2102	8.991474606957926e-04	3.162277660168373e+02	2.511881271054235e+00
6.060000e+08	  3	  2987	  2210	1.516478009213836e-03	3.162277660168373e+02	3.039541274970278e+00
6.070000e+08	  3	  2987	  1629	1.204401049065093e-03	3.162277660168373e+02	3.567796597679513e+00
6.080000e+08	  3	  2987	  2855	2.438692104482460e-03	3.162277660168373e+02	4.094352427705924e+00
6.090000e+08	  3	  2987	  2060	2.107125439214349e-03	3.162277660168373e+02	4.622563502259488e+00
6.100000e+08	  3	  2987	  1436	1.518019411570978e-03	3.162277660168373e+02	5.148578461455127e+00
6.110000e+08	  3	  2987	  2361	2.494089971007230e-03	3.162277660168373e+02	5.676712642671191e+00
6.120000e+08	  3	  2987	  2530	1.428674524955215e-03	3.162277660168373e+02	6.204859263195128e+00
6.130000e+08	  3	  2987	  1786	1.246335305041717e-03	3.162277660168373e+02	6.732732473368158e+00
6.140000e+08	  3	  2987	  2173	1.498684561877625e-03	3.162277660168373e+02	7.260791395453828e+00
6.150000e+08	  3	  2987	  2967	1.634333353071917e-03	3.162277660168373e+02	7.787709426950580e+00
6.160000e+08	  3	  2987	  2475	1.669756300776649e-03	3.162277660168373e+02	8.316348428122259e+00
6.170000e+08	  3	  2987	   198	1.473592818322012e-03	3.162277660168373e+02	8.843288426384962e+00
6.180000e+08	  3	  2987	  2883	2.087140409467739e-03	3.162277660168373e+02	9.371583762867413e+00
6.190000e+08	  3	  2987	  1760	1.918041672448266e-03	3.162277660168373e+02	9.898817406023440e+00
collision No.14	3.264562e+02[yr]	i=1, j=2338	r_ij=4.562549661271380e-05	radius[1]+radius[2338]=5.258296716478492e-05
dE_heat=-7.212628e-14	dE_grav=7.204962e-14	dE_c=-1.022657e-22	v_imp=3.631003e-01
6.200000e+08	  3	  2986	  1076	2.418331897746045e-03	3.162277660168373e+02	1.042648780595406e+01
6.210000e+08	  3	  2986	   505	1.172691570966805e-03	3.162277660168373e+02	1.095358166249361e+01
6.220000e+08	  3	  2986	   450	1.669632829860675e-03	3.162277660168373e+02	1.148131430563391e+01
6.230000e+08	  3	  2986	  2883	2.300256928869879e-03	3.162277660168373e+02	1.200836672285770e+01
6.240000e+08	  3	  2986	  1681	1.077382022952184e-03	3.162277660168373e+02	1.253733665729299e+01
6.250000e+08	  3	  2986	  2315	1.683248541643925e-03	3.162277660168373e+02	1.306451907990502e+01
6.260000e+08	  3	  2986	   864	1.861495969089801e-03	3.162277660168373e+02	1.359380319920091e+01
6.270000e+08	  3	  2986	  1425	2.189827777202258e-03	3.162277660168373e+02	1.411984352284187e+01
6.280000e+08	  3	  2986	   322	1.751697238754513e-03	3.162277660168373e+02	1.464864434116150e+01
6.290000e+08	  3	  2986	  2618	1.897304859406049e-03	3.162277660168373e+02	1.517628027856721e+01
6.300000e+08	  3	  2986	   874	1.553055211073209e-03	3.162277660168373e+02	1.570389816599382e+01
6.310000e+08	  3	  2986	   250	1.415161197555381e-03	3.162277660168373e+02	1.623061055063676e+01
6.320000e+08	  3	  2986	  1677	1.838832411992532e-03	3.162277660168373e+02	1.675747957273562e+01
6.330000e+08	  3	  2986	  1982	2.147430795018376e-03	3.162277660168373e+02	1.728546246230392e+01
6.340000e+08	  3	  2986	   959	1.740046866654961e-03	3.162277660168373e+02	1.781277625377630e+01
6.350000e+08	  3	  2986	  2428	1.779391463438149e-03	3.162277660168373e+02	1.834072302925296e+01
6.360000e+08	  3	  2986	  2471	1.235118473500976e-03	3.162277660168373e+02	1.886800943073969e+01
6.370000e+08	  3	  2986	  1638	2.350572658352877e-03	3.162277660168373e+02	1.939553996842940e+01
6.380000e+08	  3	  2986	  1480	1.857369543389191e-03	3.162277660168373e+02	1.992276498647083e+01
6.390000e+08	  3	  2986	  1814	2.303875191519296e-03	3.162277660168373e+02	2.045115542300530e+01
6.400000e+08	  3	  2986	  1236	1.386622311197205e-03	3.162277660168373e+02	2.097940779316510e+01
6.410000e+08	  3	  2986	  1912	1.481842955356258e-03	3.162277660168373e+02	2.150606868307334e+01
6.420000e+08	  3	  2986	  1637	1.988793570764900e-03	3.162277660168373e+02	2.203450256437777e+01
6.430000e+08	  3	  2986	  1461	1.760295761170336e-03	3.162277660168373e+02	2.255985616955749e+01
6.440000e+08	  3	  2986	   203	1.612061083086157e-03	3.162277660168373e+02	2.308947956702972e+01
6.450000e+08	  3	  2986	   953	1.512910449479212e-03	3.162277660168373e+02	2.361669800472109e+01
6.460000e+08	  3	  2986	  2625	2.114180889597059e-03	3.162277660168373e+02	2.414492251914928e+01
6.470000e+08	  3	  2986	  1482	2.287830677329737e-03	3.162277660168373e+02	2.467281521543335e+01
6.480000e+08	  3	  2986	  2434	1.599906923302208e-03	3.162277660168373e+02	2.520104242494288e+01
6.490000e+08	  3	  2986	  2821	1.671319705338091e-03	3.162277660168373e+02	2.572762861073872e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  2986	  1736	1.125453824195570e-03	3.162277660168373e+02	2.625588925264771e+01
6.510000e+08	  3	  2986	  1490	1.693354986771579e-03	3.162277660168373e+02	2.678358828499311e+01
6.520000e+08	  3	  2986	  1850	1.681753191403939e-03	3.162277660168373e+02	2.731090982222010e+01
6.530000e+08	  3	  2986	  1418	1.332243332736452e-03	3.162277660168373e+02	2.783843873295771e+01
6.540000e+08	  3	  2986	    42	1.237453257201860e-03	3.162277660168373e+02	2.836723422063777e+01
6.550000e+08	  3	  2986	   989	1.529174169437004e-03	3.162277660168373e+02	2.889479031449929e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[989]	= 9.608085e-03
E_error	= 9.070335031845838e-01
L_error	= -nan
dE_correct	= 2.641109728800359e-08
step	= 6.550000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14117.923748[s]
user time	= 41535.596000[s]
system time	= 777.836000[s]
Execution Time	(total	= 1.411792e+04 [s])
Corrector		= 5.758078e+03 [s]	40.79 [%]
Predictor		= 3.394669e+03 [s]	24.05 [%]
Iteration		= 2.643104e+03 [s]	18.72 [%]
Fragmentation		= 1.282197e+03 [s]	 9.08 [%]
Orbital_Elements	= 3.941967e+01 [s]	 0.28 [%]
Collision_Judgement	= 2.658206e+00 [s]	 0.02 [%]
Energy			= 2.601090e-01 [s]	 0.00 [%]
Others			= 9.975379e+02 [s]	 7.07 [%]
-----
myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.550000e+08	  3	  2986	   989	1.529174169437004e-03	3.162277660168373e+02	2.889479031449928e+01
6.560000e+08	  3	  2986	   953	1.520852885764692e-03	3.162277660168373e+02	2.942138763381630e+01
6.570000e+08	  3	  2986	  2001	1.544527993518089e-03	3.162277660168373e+02	2.994845639906966e+01
6.580000e+08	  3	  2986	  1336	1.285437243588265e-03	3.162277660168373e+02	3.047693330843569e+01
6.590000e+08	  3	  2986	    53	1.209123278853350e-03	3.162277660168373e+02	3.100445298383042e+01
6.600000e+08	  3	  2986	   499	1.600357193041653e-03	3.162277660168373e+02	3.153306773213916e+01
6.610000e+08	  3	  2986	  2100	2.031682213958956e-03	3.162277660168373e+02	3.206097278618716e+01
6.620000e+08	  3	  2986	  2649	1.456502134486058e-03	3.162277660168373e+02	3.258961671025205e+01
6.630000e+08	  3	  2986	  2438	1.260386153632918e-03	3.162277660168373e+02	3.311596055498105e+01
6.640000e+08	  3	  2986	  2949	1.405394674461321e-03	3.162277660168373e+02	3.364533892667991e+01
6.650000e+08	  3	  2986	   412	1.240918017613993e-03	3.162277660168373e+02	3.417213001557917e+01
6.660000e+08	  3	  2986	  2070	1.425880774417305e-03	3.162277660168373e+02	3.470042128283040e+01
6.670000e+08	  3	  2986	   661	1.706671035703732e-03	3.162277660168373e+02	3.522667110228528e+01
6.680000e+08	  3	  2986	  1768	1.019056252167402e-03	3.162277660168373e+02	3.575326076765348e+01
6.690000e+08	  3	  2986	  2871	1.311644454277957e-03	3.162277660168373e+02	3.627973434657544e+01
6.700000e+08	  3	  2986	   963	1.344081571240188e-03	3.162277660168373e+02	3.680752398964336e+01
6.710000e+08	  3	  2986	  2058	1.170044220660913e-03	3.162277660168373e+02	3.733430285875443e+01
6.720000e+08	  3	  2986	  2681	1.613232126127422e-03	3.162277660168373e+02	3.786238030888563e+01
6.730000e+08	  3	  2986	  2501	1.550625022441423e-03	3.162277660168373e+02	3.839089330075092e+01
6.740000e+08	  3	  2986	  2839	1.824061102427128e-03	3.162277660168373e+02	3.891760763825910e+01
6.750000e+08	  3	  2986	  1151	2.057080675422310e-03	3.162277660168373e+02	3.944457212637919e+01
6.760000e+08	  3	  2986	  1891	1.449299230539561e-03	3.162277660168373e+02	3.997317394156789e+01
6.770000e+08	  3	  2986	  2643	1.372626946827668e-03	3.162277660168373e+02	4.050093227586603e+01
6.780000e+08	  3	  2986	   955	1.098797734860451e-03	3.162277660168373e+02	4.102894571424264e+01
6.790000e+08	  3	  2986	  2577	1.352608249673893e-03	3.162277660168373e+02	4.155652961054372e+01
6.800000e+08	  3	  2986	   329	1.325376347421600e-03	3.162277660168373e+02	4.208413109355869e+01
6.810000e+08	  3	  2986	  1414	1.388541267350268e-03	3.162277660168373e+02	4.261080983139683e+01
6.820000e+08	  3	  2986	  2782	1.803300573501882e-03	3.162277660168373e+02	4.313781606541523e+01
6.830000e+08	  3	  2986	   740	1.300331916903776e-03	3.162277660168373e+02	4.366636568571732e+01
