4.880000e+08	  3	  2993	  1859	1.397528097892758e-03	2.371373705661650e+02	1.958904180335204e+01
4.890000e+08	  3	  2993	  1485	1.869373792514042e-03	2.371373705661650e+02	2.011643751950436e+01
4.900000e+08	  3	  2993	  1757	1.104583449829219e-03	2.371373705661650e+02	2.064270692838416e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[1757]	= 6.940303e-03
E_error	= 9.067384135545125e-01
L_error	= 1.642491700561237e+13
dE_correct	= -4.914170586191794e-10
step	= 4.900000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14130.317565[s]
user time	= 41479.884000[s]
system time	= 828.920000[s]
Execution Time	(total	= 1.413032e+04 [s])
Corrector		= 5.724339e+03 [s]	40.51 [%]
Predictor		= 3.398739e+03 [s]	24.05 [%]
Iteration		= 2.618658e+03 [s]	18.53 [%]
Fragmentation		= 1.296308e+03 [s]	 9.17 [%]
Orbital_Elements	= 8.190320e+01 [s]	 0.58 [%]
Collision_Judgement	= 2.653254e+00 [s]	 0.02 [%]
Energy			= 2.842980e-01 [s]	 0.00 [%]
Others			= 1.007433e+03 [s]	 7.13 [%]
-----
myid = 4	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand05/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand05/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.900000e+08	  3	  2993	  1757	1.104583449829219e-03	2.371373705661650e+02	2.064270692838416e+01
4.910000e+08	  3	  2993	   977	1.925075997330395e-03	2.371373705661650e+02	2.116794569216052e+01
4.920000e+08	  3	  2993	   314	1.589023344558919e-03	2.371373705661650e+02	2.169415742127164e+01
4.930000e+08	  3	  2993	  1602	1.185565131079828e-03	2.371373705661650e+02	2.222032794563314e+01
4.940000e+08	  3	  2993	  1880	1.183935212795773e-03	2.371373705661650e+02	2.274793429692359e+01
4.950000e+08	  3	  2993	  2477	1.506577508333549e-03	2.371373705661650e+02	2.327333698823696e+01
4.960000e+08	  3	  2993	   947	1.292079692132113e-03	2.371373705661650e+02	2.380074105641577e+01
4.970000e+08	  3	  2993	   638	1.551033345909965e-03	2.371373705661650e+02	2.432594481055153e+01
4.980000e+08	  3	  2993	  1824	1.393803941511452e-03	2.371373705661650e+02	2.485289178999162e+01
4.990000e+08	  3	  2993	  1291	1.921106012047636e-03	2.371373705661650e+02	2.537888655905266e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  2993	   883	1.952008632562658e-03	2.371373705661650e+02	2.590546503480971e+01
5.010000e+08	  3	  2993	  2134	2.301219048823401e-03	2.371373705661650e+02	2.643237948254060e+01
5.020000e+08	  3	  2993	   150	1.896857353085339e-03	2.371373705661650e+02	2.695793871828340e+01
5.030000e+08	  3	  2993	   474	1.427870705554519e-03	2.371373705661650e+02	2.748606422319305e+01
5.040000e+08	  3	  2993	  2357	1.631320705088679e-03	2.371373705661650e+02	2.801087054048026e+01
5.050000e+08	  3	  2993	  2185	1.172215087042133e-03	2.371373705661650e+02	2.853789850508383e+01
5.060000e+08	  3	  2993	  2297	1.034376056364223e-03	2.371373705661650e+02	2.906382608786485e+01
5.070000e+08	  3	  2993	  1369	1.033818021530694e-03	2.371373705661650e+02	2.958970073442740e+01
5.080000e+08	  3	  2993	  2262	1.102370509239944e-03	2.371373705661650e+02	3.011708647672802e+01
5.090000e+08	  3	  2993	  2675	2.009308794290752e-03	2.371373705661650e+02	3.064256197461902e+01
5.100000e+08	  3	  2993	  2856	1.477459184069387e-03	2.371373705661650e+02	3.116800591656780e+01
5.110000e+08	  3	  2993	  1611	1.712149806348529e-03	2.371373705661650e+02	3.169454178591985e+01
5.120000e+08	  3	  2993	   200	1.311595547441303e-03	2.371373705661650e+02	3.222122940576318e+01
5.130000e+08	  3	  2993	  2441	1.491605907270221e-03	2.371373705661650e+02	3.274675655244431e+01
5.140000e+08	  3	  2993	  1660	1.735269378683592e-03	2.371373705661650e+02	3.327366268681271e+01
5.150000e+08	  3	  2993	  2337	1.268053313477933e-03	2.371373705661650e+02	3.379899822081232e+01
5.160000e+08	  3	  2993	   626	1.478356861761560e-03	2.371373705661650e+02	3.432578629530624e+01
5.170000e+08	  3	  2993	  2059	1.533371183143761e-03	2.371373705661650e+02	3.485118336900305e+01
5.180000e+08	  3	  2993	  2154	1.549262450915676e-03	2.371373705661650e+02	3.537758416737618e+01
5.190000e+08	  3	  2993	   300	1.547034676078129e-03	2.371373705661650e+02	3.590219157767596e+01
5.200000e+08	  3	  2993	  2441	1.522367129260071e-03	2.371373705661650e+02	3.642939563499446e+01
5.210000e+08	  3	  2993	  1148	1.224886152397661e-03	2.371373705661650e+02	3.695532851872797e+01
5.220000e+08	  3	  2993	   810	1.663926952033118e-03	2.371373705661650e+02	3.748248177303381e+01
5.230000e+08	  3	  2993	   535	1.398655552766041e-03	2.371373705661650e+02	3.800815172308987e+01
5.240000e+08	  3	  2993	  1024	1.379741616608224e-03	2.371373705661650e+02	3.853438024583009e+01
5.250000e+08	  3	  2993	   390	2.554860953379263e-03	2.371373705661650e+02	3.906064225012918e+01
5.260000e+08	  3	  2993	  2461	1.105524765382508e-03	2.371373705661650e+02	3.958553577647577e+01
5.270000e+08	  3	  2993	  1392	1.287581744986944e-03	2.371373705661650e+02	4.011239780994710e+01
5.280000e+08	  3	  2993	   400	1.358415889145583e-03	2.371373705661650e+02	4.063814885493431e+01
5.290000e+08	  3	  2993	  2413	1.907567086587061e-03	2.371373705661650e+02	4.116468557585432e+01
5.300000e+08	  3	  2993	  1011	1.189138582329590e-03	2.371373705661650e+02	4.169164253269503e+01
5.310000e+08	  3	  2993	   103	1.562916335304638e-03	2.371373705661650e+02	4.221575647758178e+01
5.320000e+08	  3	  2993	  1408	1.530524569996015e-03	2.371373705661650e+02	4.274171993842301e+01
5.330000e+08	  3	  2993	  2144	8.832316035184216e-04	2.371373705661650e+02	4.326584556744260e+01
5.340000e+08	  3	  2993	   610	2.004082676431807e-03	2.371373705661650e+02	4.379108826807022e+01
5.350000e+08	  3	  2993	  2290	1.408016079545265e-03	2.371373705661650e+02	4.431723301991238e+01
5.360000e+08	  3	  2993	  2917	1.550342450593009e-03	2.371373705661650e+02	4.484144391747449e+01
5.370000e+08	  3	  2993	  1708	2.102109589670952e-03	2.371373705661650e+02	4.536751977908710e+01
5.380000e+08	  3	  2993	  1210	1.687873099341727e-03	2.371373705661650e+02	4.589175555517292e+01
5.390000e+08	  3	  2993	  2880	1.804939784062505e-03	2.371373705661650e+02	4.641752784812936e+01
5.400000e+08	  3	  2993	   287	1.435273275864122e-03	2.371373705661650e+02	4.694402015578775e+01
5.410000e+08	  3	  2993	   792	1.904666594110354e-03	2.371373705661650e+02	4.747000685221392e+01
5.420000e+08	  3	  2993	  1656	1.908288272148463e-03	2.371373705661650e+02	4.799719857396266e+01
5.430000e+08	  3	  2993	  1370	1.701385313829583e-03	2.371373705661650e+02	4.852213731889202e+01
5.440000e+08	  3	  2993	  2624	1.548418712128938e-03	2.371373705661650e+02	4.904845222633956e+01
5.450000e+08	  3	  2993	  2383	1.809196355586405e-03	2.371373705661650e+02	4.957262745082614e+01
5.460000e+08	  3	  2993	  2509	1.605232045743954e-03	2.371373705661650e+02	5.009993062968655e+01
5.470000e+08	  3	  2993	  1760	2.003520113065725e-03	2.371373705661650e+02	5.062590204350502e+01
5.480000e+08	  3	  2993	  1892	1.675695670671307e-03	2.371373705661650e+02	5.115132314891370e+01
5.490000e+08	  3	  2993	  1091	1.909869478175426e-03	2.371373705661650e+02	5.167752986289840e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  2993	  2185	1.436548817469831e-03	2.371373705661650e+02	5.220358163151778e+01
5.510000e+08	  3	  2993	    68	1.543448309250065e-03	2.371373705661650e+02	5.272776982093342e+01
5.520000e+08	  3	  2993	  1353	1.808846923637888e-03	2.371373705661650e+02	5.325358818728530e+01
5.530000e+08	  3	  2993	  1911	1.367231015444979e-03	2.371373705661650e+02	5.377943739705453e+01
5.540000e+08	  3	  2993	  2954	1.807469720306906e-03	2.371373705661650e+02	5.430655353567469e+01
5.550000e+08	  3	  2993	   476	1.408379433034525e-03	2.371373705661650e+02	5.483188046997426e+01
5.560000e+08	  3	  2993	  2611	1.377868879965564e-03	2.371373705661650e+02	5.535828439417136e+01
5.570000e+08	  3	  2993	  2194	1.613469608708227e-03	2.371373705661650e+02	5.588391259040957e+01
5.580000e+08	  3	  2993	  1109	1.244366030348620e-03	2.371373705661650e+02	5.641057749708963e+01
5.590000e+08	  3	  2993	  2196	1.468244847305757e-03	2.371373705661650e+02	5.693606146621831e+01
5.600000e+08	  3	  2993	  2556	1.396422743392540e-03	2.371373705661650e+02	5.746284985765321e+01
5.610000e+08	  3	  2993	  1411	1.760277947422177e-03	2.371373705661650e+02	5.798755341435829e+01
5.620000e+08	  3	  2993	  2239	1.478818177393264e-03	2.371373705661650e+02	5.851322220426395e+01
5.630000e+08	  3	  2993	  1035	1.434607683961449e-03	2.371373705661650e+02	5.904025808763121e+01
5.640000e+08	  3	  2993	   862	1.912143868876488e-03	2.371373705661650e+02	5.956592147196730e+01
5.650000e+08	  3	  2993	  1502	1.114830308483302e-03	2.371373705661650e+02	6.009263418287139e+01
5.660000e+08	  3	  2993	  2699	1.571207789389013e-03	2.371373705661650e+02	6.061916964678715e+01
5.670000e+08	  3	  2993	  2616	1.749419560246219e-03	2.371373705661650e+02	6.114261141974031e+01
5.680000e+08	  3	  2993	  1643	1.188526532640111e-03	2.371373705661650e+02	6.167014605841528e+01
5.690000e+08	  3	  2993	  1979	1.417559318684373e-03	2.371373705661650e+02	6.219592999267938e+01
5.700000e+08	  3	  2993	  2475	1.737402266219672e-03	2.371373705661650e+02	6.272270671731138e+01
5.710000e+08	  3	  2993	  2071	1.523714497548644e-03	2.371373705661650e+02	6.324699123321716e+01
5.720000e+08	  3	  2993	   627	1.842268751702103e-03	2.371373705661650e+02	6.377407804541622e+01
5.730000e+08	  3	  2993	   134	1.656075318654242e-03	2.371373705661650e+02	6.429836359168957e+01
5.740000e+08	  3	  2993	  1252	1.959754416982185e-03	2.371373705661650e+02	6.482661957035819e+01
5.750000e+08	  3	  2993	  1910	1.799398379796671e-03	2.371373705661650e+02	6.535170362546062e+01
5.760000e+08	  3	  2993	  2277	1.629404153752792e-03	2.371373705661650e+02	6.587862023637447e+01
5.770000e+08	  3	  2993	  1212	1.523342151319633e-03	2.371373705661650e+02	6.640459416479695e+01
5.780000e+08	  3	  2993	  1285	1.024059794900500e-03	2.371373705661650e+02	6.692913059670046e+01
5.790000e+08	  3	  2993	  1199	1.645493896446856e-03	2.371373705661650e+02	6.745616080476199e+01
5.800000e+08	  3	  2993	  2406	1.483528523764239e-03	2.371373705661650e+02	6.797885439307703e+01
5.810000e+08	  3	  2993	  1482	2.354486281052287e-03	2.371373705661650e+02	6.850591404607744e+01
5.820000e+08	  3	  2993	  1144	1.592493849655348e-03	2.371373705661650e+02	6.903153117492460e+01
5.830000e+08	  3	  2993	  1973	1.345008843455411e-03	2.371373705661650e+02	6.955715773009709e+01
5.840000e+08	  3	  2993	   626	1.249497500565710e-03	2.371373705661650e+02	7.008223197520144e+01
5.850000e+08	  3	  2993	  1032	1.668216530125815e-03	2.371373705661650e+02	7.060798364521253e+01
5.860000e+08	  3	  2993	   744	1.817100500617122e-03	2.371373705661650e+02	7.113483808839185e+01
5.870000e+08	  3	  2993	   366	1.396084151083447e-03	2.371373705661650e+02	7.166091457272135e+01
5.880000e+08	  3	  2993	  1406	2.098418127533658e-03	2.371373705661650e+02	7.218643817603522e+01
5.890000e+08	  3	  2993	  1241	1.256009779339661e-03	2.371373705661650e+02	7.271145216747300e+01
5.900000e+08	  3	  2993	  2026	1.799248378297689e-03	2.371373705661650e+02	7.323759056959558e+01
5.910000e+08	  3	  2993	  2409	1.147914421615616e-03	2.371373705661650e+02	7.376276282310963e+01
5.920000e+08	  3	  2993	  1802	1.686039969927394e-03	2.371373705661650e+02	7.428951553208974e+01
5.930000e+08	  3	  2993	  2833	1.207008443809992e-03	2.371373705661650e+02	7.481551107114603e+01
5.940000e+08	  3	  2993	  1784	1.401519070855162e-03	2.371373705661650e+02	7.534184976937024e+01
5.950000e+08	  3	  2993	  1687	2.229667285296360e-03	2.371373705661650e+02	7.586830268944105e+01
5.960000e+08	  3	  2993	   948	2.222680368517466e-03	2.371373705661650e+02	7.639340682370974e+01
5.970000e+08	  3	  2993	  2098	1.469937484846352e-03	2.371373705661650e+02	7.691967252205345e+01
5.980000e+08	  3	  2993	  2590	1.627201734061139e-03	2.371373705661650e+02	7.744502890150132e+01
5.990000e+08	  3	  2993	   275	1.672346355028450e-03	2.371373705661650e+02	7.797226264372877e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  2993	  2830	1.470796657215835e-03	2.371373705661650e+02	7.849766908800399e+01
6.010000e+08	  3	  2993	  2403	1.180360313123128e-03	2.371373705661650e+02	7.902321857108861e+01
6.020000e+08	  3	  2993	   853	1.344109473431296e-03	3.162277660168373e+02	4.476049412238584e-01
6.030000e+08	  3	  2993	   449	1.967745730279988e-03	3.162277660168373e+02	9.609557410109053e-01
6.040000e+08	  3	  2993	  1212	1.359616408410970e-03	3.162277660168373e+02	1.476345453458039e+00
6.050000e+08	  3	  2993	  1758	1.400133613421123e-03	3.162277660168373e+02	1.993276757631542e+00
6.060000e+08	  3	  2993	   151	1.391339883985745e-03	3.162277660168373e+02	2.510595599450300e+00
6.070000e+08	  3	  2993	  1821	1.470121404468361e-03	3.162277660168373e+02	3.029430132405946e+00
6.080000e+08	  3	  2993	   911	1.581334524398826e-03	3.162277660168373e+02	3.547203703505291e+00
6.090000e+08	  3	  2993	  2821	1.882128109138874e-03	3.162277660168373e+02	4.066193914511069e+00
6.100000e+08	  3	  2993	  1294	1.993529591744900e-03	3.162277660168373e+02	4.585403335572702e+00
6.110000e+08	  3	  2993	   781	1.404511243025452e-03	3.162277660168373e+02	5.104619739096471e+00
6.120000e+08	  3	  2993	   543	1.910901490987653e-03	3.162277660168373e+02	5.624007836199262e+00
6.130000e+08	  3	  2993	    13	1.185993383531475e-03	3.162277660168373e+02	6.145556415284737e+00
6.140000e+08	  3	  2993	   472	1.597173353509915e-03	3.162277660168373e+02	6.667271230953817e+00
6.150000e+08	  3	  2993	  2386	1.731801314500673e-03	3.162277660168373e+02	7.188817605621439e+00
6.160000e+08	  3	  2993	  2042	1.797634516715383e-03	3.162277660168373e+02	7.711613695531815e+00
6.170000e+08	  3	  2993	  1334	1.212373268510535e-03	3.162277660168373e+02	8.232975200109788e+00
6.180000e+08	  3	  2993	  2208	1.533186387075788e-03	3.162277660168373e+02	8.755383800090025e+00
6.190000e+08	  3	  2993	   181	1.446257798377967e-03	3.162277660168373e+02	9.276872443524738e+00
6.200000e+08	  3	  2993	  2851	1.552888615899824e-03	3.162277660168373e+02	9.797359416575457e+00
6.210000e+08	  3	  2993	  1337	2.143377944779614e-03	3.162277660168373e+02	1.031695770973965e+01
6.220000e+08	  3	  2993	   668	1.574019718690558e-03	3.162277660168373e+02	1.083965048568474e+01
6.230000e+08	  3	  2993	  2323	1.814456919020494e-03	3.162277660168373e+02	1.136058621610928e+01
6.240000e+08	  3	  2993	   789	1.574295990572037e-03	3.162277660168373e+02	1.188271342056686e+01
6.250000e+08	  3	  2993	  2299	1.498808028443104e-03	3.162277660168373e+02	1.240220618047736e+01
6.260000e+08	  3	  2993	   885	1.434454977336197e-03	3.162277660168373e+02	1.292231142110460e+01
6.270000e+08	  3	  2993	  2954	1.243198507362721e-03	3.162277660168373e+02	1.344064957260341e+01
6.280000e+08	  3	  2993	  1640	1.802947099143434e-03	3.162277660168373e+02	1.396052593338446e+01
6.290000e+08	  3	  2993	  2143	1.198204398678860e-03	3.162277660168373e+02	1.447899142067696e+01
6.300000e+08	  3	  2993	  2267	1.765167036271274e-03	3.162277660168373e+02	1.499783031691822e+01
6.310000e+08	  3	  2993	  1775	1.717869898902277e-03	3.162277660168373e+02	1.551352498762289e+01
6.320000e+08	  3	  2993	   979	1.794973242584247e-03	3.162277660168373e+02	1.603131829011636e+01
6.330000e+08	  3	  2993	  2654	1.349983506746696e-03	3.162277660168373e+02	1.654784605215828e+01
6.340000e+08	  3	  2993	   898	1.286126480115682e-03	3.162277660168373e+02	1.706200341139454e+01
6.350000e+08	  3	  2993	  2064	2.038070491672614e-03	3.162277660168373e+02	1.757539236536357e+01
6.360000e+08	  3	  2993	  2941	1.830453516043202e-03	3.162277660168373e+02	1.808700714358312e+01
collision No.8	3.347404e+02[yr]	i=3, j=2329	r_ij=5.276987921370585e-05	radius[3]+radius[2329]=5.337951089712765e-05
dE_heat=-1.435985e-12	dE_grav=1.458108e-12	dE_c=-4.688001e-21	v_imp=3.346716e-01
6.370000e+08	  3	  2992	  1918	1.502605284046787e-03	3.162277660168373e+02	1.859881964704275e+01
6.380000e+08	  3	  2992	   895	1.587199795624292e-03	3.162277660168373e+02	1.912414103661773e+01
6.390000e+08	  3	  2992	  1862	2.267912666741414e-03	3.162277660168373e+02	1.965021252076668e+01
6.400000e+08	  3	  2992	  2196	1.367902324156524e-03	3.162277660168373e+02	2.017581425343624e+01
6.410000e+08	  3	  2992	  1087	1.250784701521354e-03	3.162277660168373e+02	2.070115547236099e+01
6.420000e+08	  3	  2992	  1661	1.583214941704980e-03	3.162277660168373e+02	2.122801119222525e+01
6.430000e+08	  3	  2992	  2071	1.530252281784016e-03	3.162277660168373e+02	2.175402303752703e+01
6.440000e+08	  3	  2992	   970	1.426819615764596e-03	3.162277660168373e+02	2.227740248184035e+01
6.450000e+08	  3	  2992	  1318	1.243892218307320e-03	3.162277660168373e+02	2.280333079229923e+01
6.460000e+08	  3	  2992	  2014	1.384806974848367e-03	3.162277660168373e+02	2.332823570188946e+01
6.470000e+08	  3	  2992	  2290	1.466053747660099e-03	3.162277660168373e+02	2.385373362875688e+01
6.480000e+08	  3	  2992	  2013	2.032270880205330e-03	3.162277660168373e+02	2.437804739873499e+01
6.490000e+08	  3	  2992	   124	1.744584270650125e-03	3.162277660168373e+02	2.490268981512597e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  2992	  2508	1.325349926743492e-03	3.162277660168373e+02	2.542925963525523e+01
6.510000e+08	  3	  2992	  2300	2.043187633001478e-03	3.162277660168373e+02	2.595191069277007e+01
6.520000e+08	  3	  2992	  1046	2.150790706219756e-03	3.162277660168373e+02	2.647807232369589e+01
6.530000e+08	  3	  2992	  2006	1.473488161083821e-03	3.162277660168373e+02	2.700217978945242e+01
6.540000e+08	  3	  2992	  2802	2.090681263476767e-03	3.162277660168373e+02	2.752873856074599e+01
6.550000e+08	  3	  2992	   990	1.582638441032823e-03	3.162277660168373e+02	2.805476997225039e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[990]	= 9.944011e-03
E_error	= 9.073044811300088e-01
L_error	= -nan
dE_correct	= -9.390189368819577e-10
step	= 6.550000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= (sqrt(sqrt(sqrt(10.0))))
-----
real time	= 14122.088851[s]
user time	= 41531.724000[s]
system time	= 802.420000[s]
Execution Time	(total	= 1.412209e+04 [s])
Corrector		= 5.757412e+03 [s]	40.77 [%]
Predictor		= 3.410650e+03 [s]	24.15 [%]
Iteration		= 2.629132e+03 [s]	18.62 [%]
Fragmentation		= 1.286065e+03 [s]	 9.11 [%]
Orbital_Elements	= 3.129868e+01 [s]	 0.22 [%]
Collision_Judgement	= 2.770295e+00 [s]	 0.02 [%]
Energy			= 1.874910e-01 [s]	 0.00 [%]
Others			= 1.004573e+03 [s]	 7.11 [%]
-----
myid = 4	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand05/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand05/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.550000e+08	  3	  2992	   990	1.582638441032823e-03	3.162277660168373e+02	2.805476997225039e+01
6.560000e+08	  3	  2992	   657	9.930413008658471e-04	3.162277660168373e+02	2.857879682026968e+01
6.570000e+08	  3	  2992	  1837	1.351657834636619e-03	3.162277660168373e+02	2.910493534714321e+01
6.580000e+08	  3	  2992	  1373	1.653166174474580e-03	3.162277660168373e+02	2.963111945859783e+01
6.590000e+08	  3	  2992	  2829	1.324028015772428e-03	3.162277660168373e+02	3.015651264810340e+01
collision No.9	3.465560e+02[yr]	i=2, j=1143	r_ij=5.256227237901815e-05	radius[2]+radius[1143]=5.309724867551391e-05
dE_heat=-1.015182e-12	dE_grav=1.013018e-12	dE_c=1.783733e-20	v_imp=3.382679e-01
6.600000e+08	  3	  2991	  2703	2.201103533351899e-03	3.162277660168373e+02	3.068283094886145e+01
6.610000e+08	  3	  2991	  2048	1.584178048947755e-03	3.162277660168373e+02	3.120953625088963e+01
6.620000e+08	  3	  2991	   292	1.477345899504035e-03	3.162277660168373e+02	3.173474518519577e+01
6.630000e+08	  3	  2991	  1730	2.176873370305708e-03	3.162277660168373e+02	3.225977682430305e+01
6.640000e+08	  3	  2991	   576	2.111019430216649e-03	3.162277660168373e+02	3.278608964546186e+01
6.650000e+08	  3	  2991	  2035	1.340609641049358e-03	3.162277660168373e+02	3.331248310891168e+01
6.660000e+08	  3	  2991	   785	1.049779542999290e-03	3.162277660168373e+02	3.383834936179910e+01
6.670000e+08	  3	  2991	  1387	1.363697547749213e-03	3.162277660168373e+02	3.436512926011580e+01
6.680000e+08	  3	  2991	  2648	1.294221717689544e-03	3.162277660168373e+02	3.489023038352632e+01
6.690000e+08	  3	  2991	  1084	1.313711966878337e-03	3.162277660168373e+02	3.541693581808311e+01
6.700000e+08	  3	  2991	   638	2.018505319896008e-03	3.162277660168373e+02	3.594373917291356e+01
6.710000e+08	  3	  2991	   469	1.583591297410730e-03	3.162277660168373e+02	3.646900078756090e+01
6.720000e+08	  3	  2991	  2545	1.512603628744448e-03	3.162277660168373e+02	3.699563562986945e+01
6.730000e+08	  3	  2991	  2267	1.712891009135731e-03	3.162277660168373e+02	3.752147790657209e+01
6.740000e+08	  3	  2991	   731	1.263828746356495e-03	3.162277660168373e+02	3.804772855058351e+01
6.750000e+08	  3	  2991	   561	1.601072550557983e-03	3.162277660168373e+02	3.857413251616763e+01
6.760000e+08	  3	  2991	  1655	1.179101103597541e-03	3.162277660168373e+02	3.909880190145589e+01
6.770000e+08	  3	  2991	  2131	1.354194072930706e-03	3.162277660168373e+02	3.962420138919047e+01
6.780000e+08	  3	  2991	  1285	1.602738335506647e-03	3.162277660168373e+02	4.015026781122533e+01
6.790000e+08	  3	  2991	  1636	1.274231469524427e-03	3.162277660168373e+02	4.067667521720033e+01
6.800000e+08	  3	  2991	   538	1.857725610084514e-03	3.162277660168373e+02	4.120252084665808e+01
6.810000e+08	  3	  2991	  1264	2.517129434177200e-03	3.162277660168373e+02	4.172907503136031e+01
6.820000e+08	  3	  2991	  1277	1.729784296813371e-03	3.162277660168373e+02	4.225450512423519e+01
6.830000e+08	  3	  2991	  1857	1.612642953947634e-03	3.162277660168373e+02	4.278137574093940e+01
6.840000e+08	  3	  2991	   625	1.711912692475363e-03	3.162277660168373e+02	4.330777690609886e+01
6.850000e+08	  3	  2991	  1877	1.720048435221662e-03	3.162277660168373e+02	4.383416094794980e+01
6.860000e+08	  3	  2991	  1664	1.896507212824065e-03	3.162277660168373e+02	4.436063708011312e+01
6.870000e+08	  3	  2991	  2077	1.589777193046575e-03	3.162277660168373e+02	4.488510530950278e+01
6.880000e+08	  3	  2991	  1587	1.804387979706660e-03	3.162277660168373e+02	4.540997994005858e+01
6.890000e+08	  3	  2991	  1663	1.515923399448199e-03	3.162277660168373e+02	4.593633404517015e+01
6.900000e+08	  3	  2991	   755	1.304085050751474e-03	3.162277660168373e+02	4.646218056628616e+01
6.910000e+08	  3	  2991	  1876	1.731512394334645e-03	3.162277660168373e+02	4.698882618877226e+01
6.920000e+08	  3	  2991	   816	1.406501199439977e-03	3.162277660168373e+02	4.751379852137691e+01
6.930000e+08	  3	  2991	  1300	1.935865564277115e-03	3.162277660168373e+02	4.803976719059018e+01
6.940000e+08	  3	  2991	   183	1.297759677212165e-03	3.162277660168373e+02	4.856483625986075e+01
6.950000e+08	  3	  2991	  2611	1.813307736464864e-03	3.162277660168373e+02	4.909201471733176e+01
6.960000e+08	  3	  2991	   911	1.539584934571419e-03	3.162277660168373e+02	4.961708707033351e+01
6.970000e+08	  3	  2991	  1549	1.693169707770889e-03	3.162277660168373e+02	5.014366751179820e+01
6.980000e+08	  3	  2991	  2601	2.011685286211358e-03	3.162277660168373e+02	5.066757376933775e+01
6.990000e+08	  3	  2991	   739	1.400178335209925e-03	3.162277660168373e+02	5.119397083793059e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
7.000000e+08	  3	  2991	  2937	1.183669412600125e-03	3.162277660168373e+02	5.172002993688267e+01
7.010000e+08	  3	  2991	  2267	1.700915368518950e-03	3.162277660168373e+02	5.224671854137407e+01
7.020000e+08	  3	  2991	  1476	1.492378839604325e-03	3.162277660168373e+02	5.277244899723670e+01
7.030000e+08	  3	  2991	  2953	2.052521971117775e-03	3.162277660168373e+02	5.329811034955044e+01
7.040000e+08	  3	  2991	  2425	1.352945706562530e-03	3.162277660168373e+02	5.382412257575137e+01
7.050000e+08	  3	  2991	  2964	2.545891887834540e-03	3.162277660168373e+02	5.434754495297319e+01
7.060000e+08	  3	  2991	  1677	1.096216044186966e-03	3.162277660168373e+02	5.487304008769453e+01
7.070000e+08	  3	  2991	  1476	1.878971606733700e-03	3.162277660168373e+02	5.539794111504396e+01
7.080000e+08	  3	  2991	  1931	1.395587833160863e-03	3.162277660168373e+02	5.592424506657138e+01
7.090000e+08	  3	  2991	  2669	1.545901116849281e-03	3.162277660168373e+02	5.644752995772374e+01
7.100000e+08	  3	  2991	   982	2.333789060128083e-03	3.162277660168373e+02	5.697383438514933e+01
7.110000e+08	  3	  2991	  2589	1.707727572091330e-03	3.162277660168373e+02	5.749814391413366e+01
7.120000e+08	  3	  2991	   823	1.631370947884280e-03	3.162277660168373e+02	5.802137099298038e+01
7.130000e+08	  3	  2991	  1143	1.554841421707688e-03	3.162277660168373e+02	5.854832549308829e+01
7.140000e+08	  3	  2991	  2974	1.543870804159086e-03	3.162277660168373e+02	5.907410702673801e+01
7.150000e+08	  3	  2991	   299	1.798446426492467e-03	3.162277660168373e+02	5.960043577543679e+01
7.160000e+08	  3	  2991	  2792	1.904698691551308e-03	3.162277660168373e+02	6.012608486268940e+01
7.170000e+08	  3	  2991	  1773	1.764674239595096e-03	3.162277660168373e+02	6.065148849776909e+01
7.180000e+08	  3	  2991	  2836	1.335159650350550e-03	3.162277660168373e+02	6.117811226005933e+01
7.190000e+08	  3	  2991	   707	1.245157423167243e-03	3.162277660168373e+02	6.170451902485348e+01
